,date,cases_new,cases_active,cases_recovered,cases_child,cases_adolescent,cases_adult,cases_elderly,rtk-ag,pcr,deaths_new,deaths_bid,beds_pkrc,pkrc_covid,beds_hosp,hosp_covid,beds_icu,beds_icu_total,beds_icu_covid,vent,icu_covid,daily,daily_partial,daily_full,cumul,pfizer1,pfizer2,sinovac1,sinovac2,astra1,astra2,cansino,perc_child_case,perc_adolescent_case,perc_adult_case,perc_elderly_case,cases_new_lag14,pkrc_beds_acive_cases,hosp_beds_active_cases,icu_beds_acive_cases,vent_icu_beds,seg_km1,seg_km2,seg_km_final
149,2020-06-22,15,290,21,0.0,0.0,15.0,0.0,1573.0,4718.0,0.0,0.0,2992.0,58.0,24224.0,195.0,658.0,889.0,442.0,962.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7.0,20.0,67.2,0.7000000000000001,48100.0,0,4,0
150,2020-06-23,3,284,9,0.0,0.0,2.0,1.0,1928.0,5026.0,0.0,0.0,2992.0,50.0,24224.0,187.0,658.0,889.0,442.0,962.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,33.300000000000004,7.0,17.599999999999998,65.8,1.0999999999999999,32066.699999999997,0,4,0
151,2020-06-24,6,245,45,0.0,1.0,5.0,0.0,1820.0,5631.0,0.0,0.0,2992.0,43.0,24224.0,174.0,658.0,889.0,442.0,962.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,83.3,0.0,2.0,17.599999999999998,71.0,0.8,48100.0,0,4,0
152,2020-06-25,4,209,40,0.0,0.0,3.0,1.0,1379.0,5964.0,0.0,0.0,2926.0,29.0,24224.0,140.0,658.0,889.0,442.0,962.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,31.0,13.900000000000002,67.0,1.0,48100.0,0,4,0
153,2020-06-26,6,192,23,0.0,1.0,4.0,1.0,1584.0,5758.0,0.0,0.0,2222.0,26.0,22341.0,121.0,565.0,721.0,422.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,66.7,16.7,33.0,13.5,63.0,0.0,inf,0,4,0
154,2020-06-27,10,188,14,1.0,2.0,7.0,0.0,1169.0,4738.0,0.0,0.0,1978.0,23.0,22341.0,116.0,565.0,721.0,422.0,817.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,70.0,0.0,43.0,12.2,61.7,1.0999999999999999,40850.0,0,4,0
155,2020-06-28,18,196,10,1.0,0.0,17.0,0.0,1377.0,2966.0,0.0,0.0,1978.0,25.0,22341.0,120.0,565.0,721.0,422.0,817.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6000000000000005,0.0,94.39999999999999,0.0,8.0,12.8,61.199999999999996,1.5,27233.300000000003,0,4,0
156,2020-06-29,3,183,16,1.0,0.0,2.0,0.0,1951.0,3492.0,0.0,0.0,1978.0,25.0,23418.0,108.0,565.0,721.0,422.0,817.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.300000000000004,0.0,66.7,0.0,41.0,13.700000000000001,59.0,1.6,27233.300000000003,0,4,0
157,2020-06-30,2,165,20,0.0,0.0,2.0,0.0,1451.0,6553.0,0.0,0.0,1978.0,22.0,23418.0,91.0,596.0,825.0,430.0,932.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,11.0,13.3,55.2,2.4,23300.0,0,4,0
158,2020-07-01,1,145,21,0.0,0.0,1.0,0.0,2413.0,4650.0,0.0,0.0,1978.0,20.0,23418.0,73.0,596.0,825.0,430.0,932.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,13.8,50.3,3.4000000000000004,18640.0,0,4,0
159,2020-07-02,3,86,62,0.0,0.0,3.0,0.0,2454.0,5456.0,0.0,0.0,1837.0,7.0,23418.0,66.0,596.0,825.0,430.0,932.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,14.0,8.1,76.7,4.7,23300.0,0,4,0
160,2020-07-03,5,82,9,0.0,0.0,4.0,1.0,2187.0,4760.0,0.0,0.0,1837.0,4.0,23418.0,70.0,596.0,825.0,430.0,932.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,6.0,4.9,85.39999999999999,2.4,46600.0,0,4,0
161,2020-07-04,10,77,15,4.0,0.0,6.0,0.0,1518.0,4941.0,0.0,0.0,1837.0,4.0,24224.0,51.0,596.0,825.0,430.0,932.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,60.0,0.0,21.0,5.2,66.2,2.6,46600.0,0,4,0
162,2020-07-05,5,78,4,1.0,0.0,3.0,1.0,2048.0,2599.0,0.0,0.0,1829.0,4.0,23418.0,58.0,596.0,825.0,430.0,932.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,20.0,16.0,5.1,74.4,2.6,46600.0,0,4,0
163,2020-07-06,5,72,11,0.0,0.0,5.0,0.0,2029.0,3688.0,0.0,0.0,1837.0,3.0,23418.0,50.0,596.0,825.0,430.0,932.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,15.0,4.2,69.39999999999999,2.8000000000000003,46600.0,0,4,0
164,2020-07-07,6,73,5,0.0,0.0,6.0,0.0,1548.0,4541.0,0.0,0.0,1837.0,3.0,23418.0,48.0,596.0,825.0,430.0,932.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.0,4.1000000000000005,65.8,2.7,46600.0,0,4,0
165,2020-07-08,3,71,5,0.0,0.0,3.0,0.0,2269.0,4500.0,0.0,0.0,1779.0,3.0,23418.0,46.0,596.0,825.0,430.0,932.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6.0,4.2,64.8,2.8000000000000003,46600.0,0,4,0
166,2020-07-09,6,64,13,1.0,1.0,4.0,0.0,1819.0,4241.0,0.0,0.0,1779.0,3.0,23418.0,47.0,596.0,825.0,430.0,932.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,66.7,0.0,4.0,4.7,73.4,3.1,46600.0,0,4,0
167,2020-07-10,13,64,12,0.0,3.0,9.0,1.0,1677.0,4085.0,1.0,0.0,1779.0,1.0,23418.0,40.0,596.0,825.0,430.0,932.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,69.19999999999999,7.7,6.0,1.6,62.5,4.7,31066.699999999997,0,4,0
168,2020-07-11,8,68,4,0.0,0.0,6.0,2.0,1381.0,3293.0,0.0,0.0,1723.0,6.0,23418.0,39.0,596.0,825.0,430.0,932.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,10.0,8.799999999999999,57.4,2.9000000000000004,46600.0,0,4,0
169,2020-07-12,14,78,4,0.0,0.0,12.0,0.0,1718.0,2415.0,0.0,0.0,1323.0,6.0,23418.0,46.0,596.0,825.0,430.0,932.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.7,0.0,18.0,7.7,59.0,2.6,46600.0,0,4,0
170,2020-07-13,7,84,1,0.0,0.0,6.0,1.0,1916.0,2974.0,0.0,0.0,1323.0,6.0,23418.0,50.0,596.0,825.0,430.0,932.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.7,14.299999999999999,3.0,7.1,59.5,3.5999999999999996,31066.699999999997,0,4,0
171,2020-07-14,4,84,4,0.0,0.0,4.0,0.0,1793.0,4262.0,0.0,0.0,1323.0,6.0,23418.0,55.0,596.0,825.0,430.0,932.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,7.1,65.5,4.8,23300.0,0,4,0
172,2020-07-15,5,87,2,0.0,0.0,5.0,0.0,2064.0,4796.0,0.0,0.0,1323.0,9.0,23418.0,56.0,596.0,832.0,430.0,932.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,10.299999999999999,64.4,3.4000000000000004,31066.699999999997,0,4,0
173,2020-07-16,3,78,12,0.0,0.0,3.0,0.0,2207.0,3502.0,0.0,0.0,1389.0,12.0,23418.0,59.0,596.0,832.0,430.0,932.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.0,15.4,75.6,1.3,93200.0,0,4,0
174,2020-07-17,18,92,3,3.0,0.0,12.0,3.0,1651.0,2290.0,1.0,1.0,1389.0,14.0,23418.0,58.0,596.0,832.0,430.0,932.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,66.7,16.7,5.0,15.2,63.0,1.0999999999999999,93200.0,0,4,0
175,2020-07-18,9,96,5,0.0,0.0,6.0,3.0,1206.0,2056.0,0.0,0.0,1389.0,17.0,23418.0,67.0,596.0,832.0,430.0,932.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,33.300000000000004,10.0,17.7,69.8,1.0,93200.0,0,4,0
176,2020-07-19,15,104,7,0.0,0.0,12.0,2.0,1875.0,2179.0,0.0,0.0,1389.0,25.0,23418.0,65.0,596.0,832.0,430.0,932.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,13.3,5.0,24.0,62.5,1.0,93200.0,0,4,0
177,2020-07-20,21,123,2,1.0,0.0,9.0,10.0,1770.0,1584.0,0.0,0.0,1389.0,30.0,23418.0,64.0,596.0,832.0,430.0,932.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,42.9,47.599999999999994,5.0,24.4,52.0,1.6,46600.0,0,4,0
178,2020-07-21,15,131,7,0.0,1.0,13.0,1.0,1667.0,2613.0,0.0,0.0,1389.0,31.0,23418.0,84.0,596.0,832.0,430.0,932.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,86.7,6.7,6.0,23.7,64.1,1.5,46600.0,0,4,0
179,2020-07-22,16,143,4,0.0,0.0,12.0,4.0,2038.0,2575.0,0.0,0.0,1389.0,42.0,23338.0,73.0,596.0,832.0,430.0,932.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,3.0,29.4,51.0,2.8000000000000003,23300.0,0,4,0
180,2020-07-23,9,144,8,0.0,0.0,8.0,1.0,2527.0,2300.0,0.0,0.0,1389.0,50.0,23418.0,76.0,596.0,832.0,430.0,932.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.9,11.1,6.0,34.699999999999996,52.800000000000004,3.5000000000000004,18640.0,0,4,0
181,2020-07-24,21,162,3,0.0,1.0,17.0,3.0,1880.0,3004.0,0.0,0.0,1379.0,57.0,23418.0,75.0,596.0,832.0,430.0,993.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,81.0,14.299999999999999,13.0,35.199999999999996,46.300000000000004,3.1,19860.0,0,4,0
182,2020-07-25,23,168,17,0.0,0.0,20.0,3.0,669.0,2579.0,0.0,0.0,1389.0,66.0,23418.0,73.0,596.0,832.0,430.0,993.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,13.0,8.0,39.300000000000004,43.5,1.2,49650.0,0,4,0
183,2020-07-26,13,174,6,1.0,0.0,12.0,0.0,998.0,3833.0,1.0,0.0,1389.0,74.0,23418.0,89.0,596.0,832.0,430.0,993.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,92.30000000000001,0.0,14.0,42.5,51.1,0.6,99300.0,0,4,0
184,2020-07-27,7,180,1,1.0,0.0,5.0,1.0,1584.0,4674.0,0.0,0.0,1389.0,74.0,23418.0,58.0,596.0,832.0,430.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.299999999999999,0.0,71.39999999999999,14.299999999999999,7.0,41.099999999999994,32.2,0.0,inf,0,4,0
185,2020-07-28,39,213,6,3.0,1.0,30.0,4.0,1532.0,3067.0,0.0,0.0,1389.0,80.0,23338.0,102.0,596.0,832.0,430.0,993.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,2.6,76.9,10.299999999999999,4.0,37.6,47.9,0.5,99300.0,0,4,0
186,2020-07-29,13,220,5,0.0,1.0,11.0,1.0,1900.0,5007.0,1.0,1.0,1389.0,97.0,23418.0,109.0,596.0,832.0,430.0,993.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,84.6,7.7,5.0,44.1,49.5,0.8999999999999999,49650.0,0,4,0
187,2020-07-30,8,223,5,0.0,0.0,5.0,3.0,1217.0,5755.0,0.0,0.0,1389.0,98.0,23418.0,109.0,596.0,832.0,430.0,993.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,37.5,3.0,43.9,48.9,1.3,33100.0,0,4,0
188,2020-07-31,12,208,27,0.0,0.0,11.0,1.0,641.0,3867.0,0.0,0.0,1331.0,93.0,23418.0,102.0,596.0,832.0,430.0,993.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7,8.3,18.0,44.7,49.0,1.4000000000000001,33100.0,0,4,0
189,2020-08-01,9,214,3,0.0,0.0,6.0,3.0,614.0,3857.0,0.0,0.0,1389.0,87.0,23418.0,105.0,596.0,832.0,430.0,993.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,33.300000000000004,9.0,40.699999999999996,49.1,0.8999999999999999,49650.0,0,4,0
190,2020-08-02,14,211,17,4.0,1.0,9.0,0.0,841.0,3104.0,0.0,0.0,1389.0,87.0,23418.0,114.0,596.0,832.0,430.0,993.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.599999999999998,7.1,64.3,0.0,15.0,41.199999999999996,54.0,0.8999999999999999,49650.0,0,4,0
191,2020-08-03,2,209,4,0.0,0.0,1.0,1.0,2469.0,5178.0,0.0,0.0,1389.0,83.0,23418.0,113.0,596.0,832.0,430.0,993.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,21.0,39.7,54.1,1.0,49650.0,0,4,0
192,2020-08-04,1,194,16,0.0,0.0,1.0,0.0,2327.0,4240.0,0.0,0.0,1389.0,75.0,23418.0,107.0,596.0,832.0,430.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,15.0,38.7,55.2,0.0,inf,0,4,0
193,2020-08-05,21,197,18,2.0,1.0,16.0,2.0,2774.0,5264.0,0.0,0.0,1389.0,66.0,23418.0,109.0,596.0,832.0,430.0,996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,4.8,76.2,9.5,16.0,33.5,55.300000000000004,0.5,99600.0,0,4,0
194,2020-08-06,15,201,11,2.0,0.0,12.0,1.0,2143.0,5867.0,0.0,0.0,1389.0,71.0,23418.0,106.0,596.0,832.0,430.0,996.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,80.0,6.7,9.0,35.3,52.7,1.0,49800.0,0,4,0
195,2020-08-07,25,211,15,3.0,2.0,18.0,2.0,2152.0,5670.0,0.0,0.0,1389.0,67.0,23405.0,97.0,596.0,832.0,430.0,996.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,72.0,8.0,21.0,31.8,46.0,0.8999999999999999,49800.0,0,4,0
196,2020-08-08,7,171,47,0.0,0.0,7.0,0.0,1348.0,5083.0,0.0,0.0,1389.0,51.0,23405.0,103.0,596.0,832.0,430.0,996.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,23.0,29.799999999999997,60.199999999999996,1.2,49800.0,0,4,0
197,2020-08-09,13,175,9,0.0,0.0,12.0,1.0,1418.0,4982.0,0.0,0.0,1389.0,41.0,23405.0,103.0,596.0,832.0,430.0,996.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.30000000000001,7.7,13.0,23.400000000000002,58.9,1.0999999999999999,49800.0,0,4,0
198,2020-08-10,11,166,19,1.0,0.0,10.0,0.0,2253.0,4459.0,0.0,0.0,1386.0,44.0,23405.0,83.0,596.0,832.0,430.0,996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,90.9,0.0,7.0,26.5,50.0,0.6,99600.0,0,4,0
199,2020-08-11,9,169,6,0.0,0.0,8.0,1.0,2565.0,4999.0,0.0,0.0,1386.0,43.0,23405.0,88.0,596.0,832.0,430.0,996.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.9,11.1,39.0,25.4,52.1,1.2,49800.0,0,4,0
200,2020-08-12,11,172,8,0.0,0.0,9.0,2.0,2179.0,7011.0,0.0,0.0,1386.0,45.0,23405.0,96.0,596.0,832.0,430.0,996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,18.2,13.0,26.200000000000003,55.800000000000004,0.6,99600.0,0,4,0
201,2020-08-13,15,183,4,0.0,2.0,12.0,1.0,2751.0,5928.0,0.0,0.0,1386.0,44.0,23405.0,101.0,596.0,832.0,430.0,996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,80.0,6.7,8.0,24.0,55.2,0.5,99600.0,0,4,0
202,2020-08-14,20,196,7,1.0,0.0,18.0,1.0,2085.0,4556.0,0.0,0.0,1386.0,45.0,23405.0,115.0,596.0,832.0,430.0,996.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,90.0,5.0,12.0,23.0,58.699999999999996,2.0,24900.0,0,4,0
203,2020-08-15,26,219,3,4.0,1.0,18.0,3.0,1323.0,3961.0,0.0,0.0,1359.0,51.0,23405.0,135.0,596.0,832.0,430.0,996.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,3.8,69.19999999999999,11.5,9.0,23.3,61.6,2.7,16600.0,0,4,0
204,2020-08-16,25,216,28,3.0,1.0,20.0,0.0,1457.0,3078.0,0.0,0.0,1359.0,46.0,23405.0,135.0,596.0,832.0,430.0,996.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,80.0,0.0,14.0,21.3,62.5,3.2,14228.6,0,4,0
205,2020-08-17,12,211,17,1.0,2.0,7.0,2.0,2267.0,3839.0,0.0,0.0,1349.0,50.0,23405.0,135.0,596.0,832.0,430.0,996.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,16.7,58.3,16.7,2.0,23.7,64.0,3.8,12450.0,0,4,0
206,2020-08-18,7,192,26,3.0,1.0,2.0,1.0,2520.0,5256.0,0.0,0.0,1349.0,51.0,23405.0,130.0,596.0,832.0,430.0,996.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,14.299999999999999,28.599999999999998,14.299999999999999,1.0,26.6,67.7,4.2,12450.0,0,4,0
207,2020-08-19,16,185,23,2.0,1.0,10.0,3.0,2270.0,5916.0,0.0,0.0,1349.0,40.0,23405.0,140.0,594.0,830.0,431.0,996.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,6.2,62.5,18.8,21.0,21.6,75.7,3.8,14228.6,0,4,0
208,2020-08-20,5,183,7,0.0,0.0,5.0,0.0,934.0,4434.0,0.0,0.0,1349.0,34.0,23405.0,138.0,594.0,830.0,431.0,996.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,15.0,18.6,75.4,4.3999999999999995,12450.0,0,4,0
209,2020-08-21,9,179,13,1.0,0.0,8.0,0.0,1814.0,4166.0,0.0,0.0,1331.0,35.0,23405.0,137.0,594.0,830.0,431.0,996.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,88.9,0.0,25.0,19.6,76.5,3.9,14228.6,0,4,0
210,2020-08-22,8,183,4,0.0,1.0,7.0,0.0,1001.0,4074.0,0.0,0.0,1331.0,33.0,23405.0,141.0,594.0,830.0,431.0,996.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,87.5,0.0,7.0,18.0,77.0,4.3999999999999995,12450.0,0,4,0
211,2020-08-23,10,183,10,0.0,0.0,9.0,1.0,1272.0,4305.0,0.0,0.0,1331.0,35.0,23405.0,128.0,594.0,830.0,431.0,996.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,13.0,19.1,69.89999999999999,4.9,11066.7,0,4,0
212,2020-08-24,7,184,6,0.0,0.0,7.0,0.0,2331.0,4529.0,0.0,0.0,1331.0,36.0,23405.0,139.0,594.0,830.0,431.0,996.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,11.0,19.6,75.5,4.3,12450.0,0,4,0
213,2020-08-25,11,189,6,2.0,4.0,3.0,2.0,1960.0,6472.0,0.0,0.0,1331.0,37.0,23405.0,138.0,594.0,830.0,431.0,996.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,36.4,27.3,18.2,9.0,19.6,73.0,4.8,11066.7,0,4,0
214,2020-08-26,6,188,7,3.0,0.0,2.0,1.0,2013.0,5465.0,0.0,0.0,1331.0,33.0,23405.0,138.0,594.0,830.0,431.0,996.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,33.300000000000004,16.7,11.0,17.599999999999998,73.4,4.8,11066.7,0,4,0
215,2020-08-27,5,177,16,0.0,0.0,4.0,1.0,2054.0,5833.0,0.0,0.0,1331.0,27.0,23405.0,129.0,594.0,830.0,431.0,996.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,15.0,15.299999999999999,72.89999999999999,4.5,12450.0,0,4,0
216,2020-08-28,10,151,36,1.0,0.0,8.0,1.0,1645.0,5638.0,0.0,0.0,1331.0,20.0,23405.0,119.0,594.0,830.0,431.0,996.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,80.0,10.0,20.0,13.200000000000001,78.8,5.3,12450.0,0,4,0
217,2020-08-29,11,153,8,0.0,1.0,6.0,4.0,1482.0,7354.0,1.0,0.0,1331.0,39.0,23405.0,115.0,594.0,830.0,431.0,996.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,54.50000000000001,36.4,26.0,25.5,75.2,5.2,12450.0,0,4,0
218,2020-08-30,17,159,10,4.0,0.0,13.0,0.0,1253.0,8253.0,1.0,0.0,1287.0,47.0,23405.0,107.0,594.0,830.0,431.0,996.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,76.5,0.0,25.0,29.599999999999998,67.30000000000001,4.3999999999999995,14228.6,0,4,0
219,2020-08-31,6,159,6,1.0,0.0,4.0,1.0,1013.0,8008.0,0.0,0.0,1331.0,58.0,23405.0,101.0,594.0,830.0,431.0,996.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,66.7,16.7,12.0,36.5,63.5,3.8,16600.0,0,4,0
220,2020-09-01,14,151,21,1.0,1.0,11.0,1.0,1900.0,6461.0,1.0,0.0,1331.0,40.0,23405.0,89.0,594.0,830.0,431.0,996.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,78.60000000000001,7.1,7.0,26.5,58.9,3.3000000000000003,19920.0,0,4,0
221,2020-09-02,6,153,4,0.0,0.0,6.0,0.0,2362.0,6417.0,0.0,0.0,1331.0,36.0,23405.0,104.0,594.0,830.0,431.0,996.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,16.0,23.5,68.0,2.6,24900.0,0,4,0
222,2020-09-03,14,163,4,2.0,2.0,8.0,2.0,2012.0,5417.0,0.0,0.0,1331.0,34.0,23405.0,103.0,594.0,830.0,431.0,996.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.299999999999999,14.299999999999999,57.099999999999994,14.299999999999999,5.0,20.9,63.2,2.5,24900.0,0,4,0
223,2020-09-04,11,165,9,1.0,0.0,9.0,1.0,1551.0,4663.0,0.0,0.0,1331.0,33.0,23405.0,106.0,594.0,830.0,431.0,996.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,81.8,9.1,9.0,20.0,64.2,2.4,24900.0,0,4,0
224,2020-09-05,6,150,21,0.0,0.0,5.0,1.0,788.0,5132.0,0.0,0.0,1331.0,33.0,23405.0,100.0,594.0,830.0,431.0,996.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3,16.7,8.0,22.0,66.7,3.3000000000000003,19920.0,0,4,0
